Tracker;Operation on;Type;Occurrences
5;ADD_OBJ;org.graalvm.compiler.core.common.FieldsScanner$FieldInfo;616
5;GET_INDEXED;org.graalvm.compiler.core.common.FieldsScanner$FieldInfo;22
6;ADD_OBJ;org.graalvm.compiler.graph.NodeClass$InputInfo;343
6;GET_INDEXED;org.graalvm.compiler.graph.NodeClass$InputInfo;686
7;ADD_OBJ;org.graalvm.compiler.graph.NodeClass$EdgeInfo;96
8;ADD_OBJ;org.graalvm.collections.list.statistics.NoObject;75484
8;SET_INDEXED;org.graalvm.compiler.nodes.PiNode;780
8;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;180
8;SET_INDEXED;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;19
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;1
8;SET_INDEXED;org.graalvm.compiler.nodes.FrameState;2872
8;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;180
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;25
8;SET_INDEXED;org.graalvm.collections.list.statistics.NoObject;248
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRStartNode;11
8;SET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;580
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.JavaReadNode;33
8;SET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;1268
8;SET_INDEXED;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;12
8;SET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;36
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;38
8;SET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;580
8;SET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;2858
8;SET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;2859
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLockNode;1
8;SET_INDEXED;org.graalvm.compiler.nodes.MergeNode;1453
8;SET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;2367
8;SET_INDEXED;org.graalvm.compiler.nodes.memory.WriteNode;68
8;SET_INDEXED;org.graalvm.compiler.nodes.StartNode;2872
8;SET_INDEXED;org.graalvm.compiler.nodes.memory.ReadNode;107
8;SET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;251
8;SET_INDEXED;org.graalvm.compiler.nodes.IfNode;1838
8;SET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode;12
8;SET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;61
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;11
8;SET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;2
8;SET_INDEXED;org.graalvm.compiler.nodes.BeginNode;1913
8;SET_INDEXED;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;8
8;SET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubStartNode;7
8;SET_INDEXED;org.graalvm.compiler.nodes.GuardNode;72
8;SET_INDEXED;org.graalvm.compiler.nodes.EntryMarkerNode;28
8;SET_INDEXED;org.graalvm.compiler.nodes.java.TypeSwitchNode;117
8;SET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;68
8;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorEnterNode;180
8;GET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;1410
8;GET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;3607
8;GET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;50
8;GET_INDEXED;org.graalvm.compiler.nodes.MergeNode;1266
8;GET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;3350
8;GET_INDEXED;org.graalvm.compiler.nodes.StartNode;1297
8;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;10
8;GET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;192
8;GET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;7
8;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;1
8;GET_INDEXED;org.graalvm.compiler.nodes.FrameState;1034
8;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;11
8;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;2
8;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;10
8;GET_INDEXED;org.graalvm.compiler.nodes.BeginNode;2386
8;GET_INDEXED;org.graalvm.collections.list.statistics.NoObject;16490
8;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRStartNode;165
8;GET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;5596
8;GET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;55
8;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubStartNode;62
8;GET_INDEXED;org.graalvm.compiler.nodes.GuardNode;598
8;GET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;21
8;GET_INDEXED;org.graalvm.compiler.nodes.EntryMarkerNode;128
8;GET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;135
9;ADD_OBJ;org.graalvm.collections.list.statistics.NoObject;75484
9;SET_INDEXED;org.graalvm.compiler.nodes.PiNode;5976
9;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;356
9;SET_INDEXED;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;135
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;1
9;SET_INDEXED;org.graalvm.compiler.nodes.FrameState;28013
9;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;287
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;28
9;SET_INDEXED;org.graalvm.collections.list.statistics.NoObject;248
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRStartNode;11
9;SET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;1402
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.JavaReadNode;121
9;SET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;4675
9;SET_INDEXED;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;64
9;SET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;194
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;136
9;SET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;4884
9;SET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;4918
9;SET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;5909
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLockNode;1
9;SET_INDEXED;org.graalvm.compiler.nodes.MergeNode;5966
9;SET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;5970
9;SET_INDEXED;org.graalvm.compiler.nodes.memory.WriteNode;2183
9;SET_INDEXED;org.graalvm.compiler.nodes.StartNode;2872
9;SET_INDEXED;org.graalvm.compiler.nodes.memory.ReadNode;11766
9;SET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;4047
9;SET_INDEXED;org.graalvm.compiler.nodes.IfNode;10496
9;SET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode;34
9;SET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;72
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;102
9;SET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;8
9;SET_INDEXED;org.graalvm.compiler.nodes.BeginNode;24564
9;SET_INDEXED;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;28
9;SET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubStartNode;7
9;SET_INDEXED;org.graalvm.compiler.nodes.GuardNode;3902
9;SET_INDEXED;org.graalvm.compiler.nodes.EntryMarkerNode;28
9;SET_INDEXED;org.graalvm.compiler.nodes.java.TypeSwitchNode;396
9;SET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;1144
9;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorEnterNode;287
9;GET_INDEXED;org.graalvm.compiler.nodes.PiNode;5196
9;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;176
9;GET_INDEXED;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;116
9;GET_INDEXED;org.graalvm.compiler.nodes.FrameState;25078
9;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;107
9;GET_INDEXED;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;3
9;GET_INDEXED;org.graalvm.collections.list.statistics.NoObject;23271
9;GET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;593
9;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaReadNode;88
9;GET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;3411
9;GET_INDEXED;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;52
9;GET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;173
9;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;98
9;GET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;4174
9;GET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;2055
9;GET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;3050
9;GET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;3850
9;GET_INDEXED;org.graalvm.compiler.nodes.MergeNode;4024
9;GET_INDEXED;org.graalvm.compiler.nodes.memory.WriteNode;2115
9;GET_INDEXED;org.graalvm.compiler.nodes.memory.ReadNode;11659
9;GET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;3813
9;GET_INDEXED;org.graalvm.compiler.nodes.IfNode;8658
9;GET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode;22
9;GET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;11
9;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;91
9;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;6
9;GET_INDEXED;org.graalvm.compiler.nodes.BeginNode;21172
9;GET_INDEXED;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;20
9;GET_INDEXED;org.graalvm.compiler.nodes.GuardNode;3796
9;GET_INDEXED;org.graalvm.compiler.nodes.EntryMarkerNode;17
9;GET_INDEXED;org.graalvm.compiler.nodes.java.TypeSwitchNode;279
9;GET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;1046
9;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorEnterNode;107
10;ADD_OBJ;jdk.vm.ci.hotspot.HotSpotResolvedJavaMethodImpl;1924
11;ADD_OBJ;org.graalvm.compiler.debug.TimerKeyImpl;89
11;ADD_OBJ;org.graalvm.compiler.debug.TimerKeyImpl$FlatTimer;89
14;ADD_OBJ;org.graalvm.compiler.code.DataSection$SerializableData;3
14;ADD_OBJ;org.graalvm.compiler.hotspot.HotSpotDataBuilder$1;39
15;ADD_OBJ;jdk.vm.ci.code.site.Call;2576
15;ADD_OBJ;jdk.vm.ci.code.site.Infopoint;1639
16;ADD_OBJ;org.graalvm.compiler.code.SourceMapping;35
17;ADD_OBJ;jdk.vm.ci.code.site.DataPatch;1159
19;ADD_OBJ;jdk.vm.ci.code.site.Mark;1758
20;ADD_OBJ;org.graalvm.compiler.lir.dfa.LocationMarkerPhase;74
20;ADD_OBJ;org.graalvm.compiler.lir.constopt.ConstantLoadOptimization;74
20;ADD_OBJ;org.graalvm.compiler.lir.dfa.MarkBasePointersPhase;74
20;ADD_OBJ;org.graalvm.compiler.lir.EdgeMoveOptimizer;74
20;ADD_OBJ;org.graalvm.compiler.lir.alloc.lsra.LinearScanPhase;74
20;ADD_OBJ;org.graalvm.compiler.lir.alloc.SaveCalleeSaveRegisters;74
20;ADD_OBJ;org.graalvm.compiler.lir.stackslotalloc.LSStackSlotAllocator;74
20;ADD_OBJ;org.graalvm.compiler.lir.RedundantMoveElimination;74
20;ADD_OBJ;org.graalvm.compiler.lir.amd64.phases.StackMoveOptimizationPhase;74
20;ADD_OBJ;org.graalvm.compiler.lir.ControlFlowOptimizer;74
20;ADD_OBJ;org.graalvm.compiler.lir.NullCheckOptimizer;74
21;ADD_OBJ;org.graalvm.compiler.java.BciBlockMapping$ExceptionDispatchBlock;90
21;ADD_OBJ;org.graalvm.compiler.java.BciBlockMapping$BciBlock;250
22;ADD_OBJ;org.graalvm.compiler.java.BciBlockMapping$ExceptionDispatchBlock;696
22;ADD_OBJ;org.graalvm.compiler.java.BciBlockMapping$BciBlock;20867
22;SET_INDEXED;org.graalvm.compiler.java.BciBlockMapping$BciBlock;12
22;GET_INDEXED;org.graalvm.compiler.java.BciBlockMapping$BciBlock;12960
23;ADD_OBJ;org.graalvm.compiler.nodes.cfg.HIRLoop;8827
24;ADD_OBJ;org.graalvm.compiler.nodes.java.InstanceOfDynamicNode;104
24;ADD_OBJ;org.graalvm.compiler.virtual.nodes.MaterializedObjectState;12
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.RightShiftNode;898
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MonitorExitNode;258
24;ADD_OBJ;org.graalvm.compiler.nodes.java.LoadIndexedNode;2043
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.ObjectEqualsNode;242
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;10
24;ADD_OBJ;org.graalvm.compiler.nodes.FrameState;51823
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.BeginLockScopeNode;63
24;ADD_OBJ;org.graalvm.compiler.nodes.java.NewArrayNode;285
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyNode;96
24;ADD_OBJ;org.graalvm.compiler.nodes.LoopBeginNode;4327
24;ADD_OBJ;org.graalvm.compiler.nodes.java.StoreIndexedNode;1488
24;ADD_OBJ;org.graalvm.compiler.nodes.java.InstanceOfNode;1280
24;ADD_OBJ;org.graalvm.compiler.nodes.ShortCircuitOrNode;314
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.FixedValueAnchorNode;18
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.UnsignedRightShiftNode;1842
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.LoadHubNode;1545
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.JavaWriteNode;150
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.MulNode;105
24;ADD_OBJ;org.graalvm.compiler.nodes.ParameterNode;1543
24;ADD_OBJ;org.graalvm.compiler.nodes.ReturnNode;1753
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.NarrowNode;4010
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerBelowNode;7888
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.AcquiredCASLockNode;60
24;ADD_OBJ;org.graalvm.compiler.word.WordCastNode;504
24;ADD_OBJ;org.graalvm.compiler.nodes.java.StoreFieldNode;3301
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.LoadMethodNode;2
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.StubStartNode;42
24;ADD_OBJ;org.graalvm.compiler.nodes.java.TypeSwitchNode;2014
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.KlassLayoutHelperNode;8
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MonitorEnterNode;84
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerLessThanNode;7188
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.SqrtNode;22
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.AndNode;3997
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.OrNode;2947
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatConvertNode;57
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerEqualsNode;9459
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatEqualsNode;8
24;ADD_OBJ;org.graalvm.compiler.nodes.FixedGuardNode;3271
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotDirectCallTargetNode;6401
24;ADD_OBJ;org.graalvm.compiler.nodes.java.LoadFieldNode;11254
24;ADD_OBJ;org.graalvm.compiler.nodes.ConstantNode;9919
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MethodCallTargetNode;2767
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.CurrentLockNode;66
24;ADD_OBJ;org.graalvm.compiler.nodes.EndNode;38009
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.LeftShiftNode;4884
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.ConditionalNode;44
24;ADD_OBJ;org.graalvm.compiler.nodes.DeoptimizeNode;6230
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.ReinterpretNode;22
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.StubForeignCallNode;45
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.XorNode;145
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.MembarNode;442
24;ADD_OBJ;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;74
24;ADD_OBJ;org.graalvm.compiler.nodes.SafepointNode;1585
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.ValueAnchorNode;831
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.address.OffsetAddressNode;32016
24;ADD_OBJ;org.graalvm.compiler.nodes.PrefetchAllocateNode;238
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatLessThanNode;8
24;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64FloatConvertNode;7
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.RawLoadNode;9
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyCallNode;138
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.AddNode;21423
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.ZeroExtendNode;8285
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.ForeignCallNode;459
24;ADD_OBJ;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;274
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.SignedDivNode;40
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MonitorIdNode;298
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.GetObjectAddressNode;100
24;ADD_OBJ;org.graalvm.compiler.virtual.nodes.VirtualObjectState;74
24;ADD_OBJ;org.graalvm.compiler.core.amd64.AMD64AddressNode;5043
24;ADD_OBJ;org.graalvm.compiler.hotspot.word.PointerCastNode;71
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRStartNode;71
24;ADD_OBJ;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;120
24;ADD_OBJ;org.graalvm.compiler.nodes.LoopExitNode;16655
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.IdentityHashCodeNode;4
24;ADD_OBJ;org.graalvm.compiler.nodes.MergeNode;13625
24;ADD_OBJ;org.graalvm.compiler.nodes.PiNode$Placeholder;4
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.WriteNode;13070
24;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64StringIndexOfNode;8
24;ADD_OBJ;org.graalvm.compiler.nodes.StartNode;595
24;ADD_OBJ;org.graalvm.compiler.nodes.java.FinalFieldBarrierNode;4
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.ReadNode;7970
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.DeoptimizeCallerNode;38
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.JumpToExceptionHandlerNode;7
24;ADD_OBJ;org.graalvm.compiler.nodes.PiArrayNode;34
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.FastAcquireBiasedLockNode;60
24;ADD_OBJ;org.graalvm.compiler.replacements.nodes.ArrayEqualsNode;9
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRLocalNode;715
24;ADD_OBJ;org.graalvm.compiler.nodes.BeginNode;59113
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.NullCheckNode;174
24;ADD_OBJ;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;148
24;ADD_OBJ;org.graalvm.compiler.nodes.GuardNode;11045
24;ADD_OBJ;org.graalvm.compiler.nodes.PiArrayNode$Placeholder;6
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.SubNode;1457
24;ADD_OBJ;org.graalvm.compiler.nodes.PiNode;24983
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.SignedRemNode;197
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.SerialWriteBarrier;97
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.FloatingReadNode;32441
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.MemoryAnchorNode;183
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotIndirectCallTargetNode;464
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;60
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatDivNode;22
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.JavaReadNode;130
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.StateSplitProxyNode;48
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.StoreHubNode;14
24;ADD_OBJ;org.graalvm.compiler.nodes.virtual.CommitAllocationNode;12
24;ADD_OBJ;org.graalvm.compiler.replacements.nodes.ReadRegisterNode;381
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerTestNode;3150
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.PointerEqualsNode;1822
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRLockNode;7
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotCompressionNode;11145
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IsNullNode;12660
24;ADD_OBJ;org.graalvm.compiler.nodes.InvokeNode;9632
24;ADD_OBJ;org.graalvm.compiler.nodes.IfNode;30940
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.EndLockScopeNode;132
24;ADD_OBJ;org.graalvm.compiler.replacements.nodes.BitScanForwardNode;9
24;ADD_OBJ;org.graalvm.compiler.nodes.java.ArrayLengthNode;438
24;ADD_OBJ;org.graalvm.compiler.nodes.virtual.AllocatedObjectNode;12
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.PatchReturnAddressNode;7
24;ADD_OBJ;org.graalvm.compiler.nodes.LoopEndNode;5856
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.SignExtendNode;4161
24;ADD_OBJ;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;2888
24;ADD_OBJ;org.graalvm.compiler.nodes.java.NewInstanceNode;14
24;GET_INDEXED;org.graalvm.compiler.nodes.java.InstanceOfDynamicNode;26
24;GET_INDEXED;org.graalvm.compiler.virtual.nodes.MaterializedObjectState;4
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.RightShiftNode;440
24;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;93
24;GET_INDEXED;org.graalvm.compiler.nodes.java.LoadIndexedNode;684
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.ObjectEqualsNode;97
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;5
24;GET_INDEXED;org.graalvm.compiler.nodes.FrameState;22223
24;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.BeginLockScopeNode;61
24;GET_INDEXED;org.graalvm.compiler.nodes.java.NewArrayNode;102
24;GET_INDEXED;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyNode;32
24;GET_INDEXED;org.graalvm.compiler.nodes.java.StoreIndexedNode;507
24;GET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;2191
24;GET_INDEXED;org.graalvm.compiler.nodes.java.InstanceOfNode;352
24;GET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;108
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.FixedValueAnchorNode;18
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.UnsignedRightShiftNode;1005
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.LoadHubNode;675
24;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;88
24;GET_INDEXED;org.graalvm.compiler.nodes.calc.MulNode;50
24;GET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;953
