Tracker;Operation;Occurrences
48;SET_INDEXED;25
48;CLEAR;0
48;GROW;44
48;GET_INDEXED;121370
48;SIZE;151994
48;REMOVE_OBJ;0
48;CSTR_CAP;1000
48;ENSURE_CAP;59292
49;ADD_OBJ;59292
49;REMOVE_INDEXED;59292
49;SET_INDEXED;0
49;CLEAR;0
49;GROW;44
49;GET_INDEXED;7934
49;SIZE;1000
49;REMOVE_OBJ;0
49;CSTR_CAP;1000
49;ENSURE_CAP;59292
50;ADD_OBJ;59292
50;REMOVE_INDEXED;59292
50;SET_INDEXED;0
50;CLEAR;0
50;GROW;44
50;GET_INDEXED;62053
50;SIZE;1000
50;REMOVE_OBJ;0
50;CSTR_CAP;1000
50;ENSURE_CAP;59292
51;ADD_OBJ;61458
51;SET_INDEXED;0
51;CLEAR;21791
51;GROW;29043
51;GET_INDEXED;61436
51;SIZE;129244
51;REMOVE_OBJ;0
51;CSTR_CAP;2366
51;ENSURE_CAP;61458
52;ADD_OBJ;14500
52;SET_INDEXED;0
52;CLEAR;0
52;GROW;0
52;SIZE;1000
52;REMOVE_OBJ;0
52;CSTR_CAP;500
52;ENSURE_CAP;14500
53;ADD_OBJ;48727
53;SET_INDEXED;0
53;CLEAR;0
53;GROW;17231
53;SIZE;9859
53;REMOVE_OBJ;0
53;ENSURE_CAP;48727
53;ITERATOR;9859
53;CSTR_STD;9859
54;ADD_OBJ;41373
54;SET_INDEXED;0
54;CLEAR;18428
54;GROW;20189
54;GET_INDEXED;52183
54;SIZE;500
54;REMOVE_OBJ;0
54;CSTR_CAP;500
54;ENSURE_CAP;41373
55;ADD_OBJ;474
55;SET_INDEXED;0
55;CLEAR;0
55;GROW;471
55;GET_INDEXED;474
55;SIZE;938
55;REMOVE_OBJ;0
55;ENSURE_CAP;474
55;CSTR_STD;469
55;EMPTY;469
56;ADD_OBJ;18978
56;SET_INDEXED;0
56;CLEAR;0
56;GROW;721
56;GET_INDEXED;18978
56;SIZE;48672
56;REMOVE_OBJ;0
56;CSTR_CAP;14847
56;ENSURE_CAP;18978
57;ADD_OBJ;699
57;SET_INDEXED;0
57;CLEAR;0
57;GROW;0
57;REMOVE_OBJ;0
57;CSTR_CAP;40
57;ENSURE_CAP;699
57;ITERATOR;2435
58;ADD_OBJ;10044
58;SET_INDEXED;0
58;CLEAR;0
58;GROW;9314
58;GET_INDEXED;8723
58;SIZE;18174
58;REMOVE_OBJ;0
58;ENSURE_CAP;10044
58;ITERATOR;364
58;CSTR_STD;9087
59;ADD_OBJ;345
59;SET_INDEXED;0
59;CLEAR;0
59;GROW;5
59;ADD_ALL;8
59;SIZE;261
59;TO_ARRAY;8
59;REMOVE_OBJ;0
59;CSTR_CAP;245
59;ENSURE_CAP;353
59;ITERATOR;137
60;ADD_OBJ;0
60;SET_INDEXED;0
60;SORT;500
60;CLEAR;0
60;GROW;0
60;ADD_ALL;2000
60;SIZE;1000
60;REMOVE_OBJ;0
60;CSTR_CAP;500
60;ENSURE_CAP;2000
61;ADD_OBJ;0
61;SET_INDEXED;0
61;CLEAR;0
61;GROW;0
61;REMOVE_OBJ;0
61;ITERATOR;500
61;CSTR_STD;1
62;ADD_OBJ;3870
62;SET_INDEXED;0
62;SORT;3550
62;CLEAR;0
62;GROW;0
62;SIZE;3550
62;REMOVE_OBJ;0
62;CSTR_CAP;3550
62;ENSURE_CAP;3870
62;ITERATOR;3550
63;ADD_OBJ;24229
63;SET_INDEXED;0
63;CLEAR;0
63;GROW;0
63;GET_INDEXED;6512
63;SIZE;13577
63;REMOVE_OBJ;0
63;CSTR_CAP;8557
63;ENSURE_CAP;24229
63;ITERATOR;17371
64;ADD_OBJ;17564
64;REMOVE_INDEXED;17290
64;SET_INDEXED;0
64;CLEAR;0
64;GROW;14975
64;SIZE;81627
64;REMOVE_OBJ;0
64;ENSURE_CAP;17564
64;CSTR_STD;14930
64;EMPTY;15208
65;ADD_OBJ;1175
65;SET_INDEXED;0
65;CLEAR;0
65;GROW;497
65;GET_INDEXED;4184
65;SIZE;15268
65;REMOVE_OBJ;0
65;ENSURE_CAP;1175
65;ITERATOR;984
65;CSTR_STD;325
65;INDEX_OF;2231
66;ADD_OBJ;1175
66;SET_INDEXED;319
66;CLEAR;0
66;GROW;497
66;GET_INDEXED;843
66;SIZE;325
66;REMOVE_OBJ;0
66;ENSURE_CAP;1175
66;CSTR_STD;325
67;ADD_OBJ;898
67;SET_INDEXED;0
67;CLEAR;0
67;GROW;400
67;GET_INDEXED;2163
67;SIZE;1160
67;REMOVE_OBJ;0
67;ENSURE_CAP;898
67;CSTR_STD;248
67;EMPTY;248
68;ADD_OBJ;898
68;SET_INDEXED;0
68;CLEAR;0
68;GROW;400
68;GET_INDEXED;3097
68;SIZE;3673
68;REMOVE_OBJ;0
68;ENSURE_CAP;898
68;CSTR_STD;248
69;ADD_OBJ;279837
69;SET_INDEXED;0
69;CLEAR;0
69;GROW;43730
69;GET_INDEXED;154402
69;SIZE;29359
69;CONTAINS;213
69;REMOVE_OBJ;0
69;ENSURE_CAP;279837
69;ITERATOR;10120
69;CSTR_STD;17728
69;INDEX_OF;213
70;ADD_OBJ;7204
70;SET_INDEXED;0
70;CLEAR;0
70;GROW;3859
70;SIZE;17588
70;REMOVE_OBJ;0
70;ENSURE_CAP;7204
70;ITERATOR;1213
70;CSTR_STD;17728
70;EMPTY;764
71;ADD_OBJ;72707
71;SET_INDEXED;0
71;CLEAR;0
71;GROW;25183
71;SIZE;23152
71;CONTAINS;337
71;REMOVE_OBJ;0
71;ENSURE_CAP;72707
71;ITERATOR;14738
71;CSTR_STD;17728
71;INDEX_OF;337
72;ADD_OBJ;42216
72;SET_INDEXED;0
72;CLEAR;0
72;GROW;0
72;GET_INDEXED;78637
72;SIZE;130877
72;REMOVE_OBJ;0
72;CSTR_CAP;14631
72;ENSURE_CAP;42216
72;ITERATOR;8473
73;ADD_OBJ;3569
73;SET_INDEXED;0
73;CLEAR;0
73;GROW;3972
73;ADD_ALL;3569
73;GET_INDEXED;20654
73;SIZE;38067
73;REMOVE_OBJ;0
73;ENSURE_CAP;7138
73;ITERATOR;3569
73;CSTR_STD;3569
74;ADD_OBJ;2157
74;REMOVE_INDEXED;298
74;SET_INDEXED;298
74;CLEAR;598
74;GROW;2045
74;GET_INDEXED;815
74;SIZE;3233
74;REMOVE_OBJ;0
74;ENSURE_CAP;2157
74;ITERATOR;598
74;CSTR_STD;1928
74;EMPTY;1837
75;ADD_OBJ;185
75;SET_INDEXED;0
75;CLEAR;0
75;GROW;65
75;REMOVE_OBJ;0
75;ENSURE_CAP;185
75;ITERATOR;371
75;CSTR_STD;48
76;ADD_OBJ;42
76;SET_INDEXED;0
76;CLEAR;0
76;GROW;32
76;REMOVE_OBJ;0
76;ENSURE_CAP;42
76;ITERATOR;868
76;CSTR_STD;48
77;ADD_OBJ;17
77;SET_INDEXED;0
77;CLEAR;0
77;GROW;17
77;REMOVE_OBJ;0
77;ENSURE_CAP;17
77;ITERATOR;3820
77;CSTR_STD;48
78;ADD_OBJ;243
78;SET_INDEXED;0
78;CLEAR;0
78;GROW;0
78;SIZE;151
78;REMOVE_OBJ;0
78;CSTR_CAP;123
78;ENSURE_CAP;243
78;ITERATOR;59
78;INDEX_OF;621
79;ADD_OBJ;59
79;SET_INDEXED;0
79;CLEAR;0
79;GROW;20
79;SIZE;20
79;REMOVE_OBJ;0
79;ENSURE_CAP;59
79;ITERATOR;51
79;CSTR_STD;20
79;EMPTY;20
80;ADD_OBJ;2928
80;SET_INDEXED;0
80;CLEAR;0
80;GROW;0
80;REMOVE_OBJ;0
80;CSTR_CAP;48
80;ENSURE_CAP;2928
80;ITERATOR;7640
81;ADD_OBJ;67
81;REMOVE_INDEXED;4030
81;SET_INDEXED;0
81;CLEAR;0
81;GROW;47
81;GET_INDEXED;46927
81;ADD_ALL;5344
81;SIZE;72333
81;CSTR_COLL;5344
81;REMOVE_OBJ;0
81;ENSURE_CAP;5411
82;ADD_OBJ;27362
82;SET_INDEXED;355552
82;CLEAR;0
82;GROW;3703
82;GET_INDEXED;4213799
82;SIZE;1299208
82;REMOVE_OBJ;0
82;CSTR_CAP;4581
82;ENSURE_CAP;27362
82;ITERATOR;1813
82;EMPTY;941033
83;ADD_OBJ;98300
83;SET_INDEXED;0
83;CLEAR;86654
83;GROW;55248
83;GET_INDEXED;1542
83;SIZE;4298
83;REMOVE_OBJ;0
83;CSTR_CAP;1464
83;ENSURE_CAP;98300
84;ADD_OBJ;25672
84;SET_INDEXED;0
84;CLEAR;0
84;GROW;3734
84;SIZE;10861
84;CONTAINS;151
84;REMOVE_OBJ;0
84;CSTR_CAP;10861
84;ENSURE_CAP;25672
84;INDEX_OF;151
85;ADD_OBJ;17459
85;SET_INDEXED;0
85;CLEAR;0
85;GROW;7453
85;SIZE;4995
85;REMOVE_OBJ;0
85;ENSURE_CAP;17459
85;CSTR_STD;4995
86;ADD_OBJ;23
86;SET_INDEXED;0
86;CLEAR;0
86;GROW;23
86;GET_INDEXED;186
86;SIZE;766
86;REMOVE_OBJ;0
86;ENSURE_CAP;23
86;ITERATOR;83
86;CSTR_STD;100
86;INDEX_OF;183
86;EMPTY;100
87;ADD_OBJ;23
87;SET_INDEXED;0
87;CLEAR;0
87;GROW;23
87;SIZE;100
87;REMOVE_OBJ;0
87;ENSURE_CAP;23
87;CSTR_STD;100
88;ADD_OBJ;877
88;SET_INDEXED;0
88;CLEAR;0
88;GROW;0
88;GET_INDEXED;231
88;SIZE;940
88;REMOVE_OBJ;0
88;CSTR_CAP;470
88;ENSURE_CAP;877
88;ITERATOR;267
88;EMPTY;940
89;ADD_OBJ;726
89;SET_INDEXED;0
89;CLEAR;0
89;GROW;0
89;GET_INDEXED;223
89;SIZE;940
89;REMOVE_OBJ;0
89;CSTR_CAP;470
89;ENSURE_CAP;726
89;ITERATOR;384
89;EMPTY;940
90;ADD_OBJ;28
90;SET_INDEXED;0
90;CLEAR;0
90;GROW;28
90;GET_INDEXED;56
90;SIZE;56
90;REMOVE_OBJ;0
90;ENSURE_CAP;28
90;CSTR_STD;28
91;ADD_OBJ;5601
91;SET_INDEXED;0
91;CLEAR;0
91;GROW;2486
91;SIZE;3628
91;REMOVE_OBJ;0
91;ENSURE_CAP;5601
91;ITERATOR;2332
91;CSTR_STD;1823
92;ADD_OBJ;4562
92;SET_INDEXED;0
92;CLEAR;0
92;GROW;4090
92;SIZE;3820
92;REMOVE_OBJ;0
92;ENSURE_CAP;4562
92;CSTR_STD;3946
93;ADD_OBJ;4492
93;SET_INDEXED;0
93;CLEAR;0
93;GROW;4044
93;SIZE;9970
93;TO_ARRAY;3053
93;REMOVE_OBJ;0
93;ENSURE_CAP;4492
93;ITERATOR;3547
93;CSTR_STD;3900
93;EMPTY;402
94;ADD_OBJ;41436
94;SET_INDEXED;0
94;CLEAR;0
94;GROW;7441
94;SIZE;2420
94;REMOVE_OBJ;0
94;ENSURE_CAP;41436
94;ITERATOR;2420
94;CSTR_STD;2420
95;ADD_OBJ;162086
95;SET_INDEXED;0
95;CLEAR;0
95;GROW;0
95;SIZE;3786
95;REMOVE_OBJ;0
95;CSTR_CAP;3786
95;ENSURE_CAP;162086
95;ITERATOR;7572
96;ADD_OBJ;6663
96;SET_INDEXED;6663
96;CLEAR;0
96;GROW;195
96;GET_INDEXED;8839
96;SIZE;21789
96;REMOVE_OBJ;0
96;CSTR_CAP;3786
96;ENSURE_CAP;6663
96;ITERATOR;1605
96;EMPTY;3786
97;ADD_OBJ;0
97;SET_INDEXED;0
97;CLEAR;0
97;GROW;0
97;SIZE;3786
97;REMOVE_OBJ;0
97;ITERATOR;3786
97;CSTR_STD;3786
98;ADD_OBJ;1163
98;SET_INDEXED;0
98;CLEAR;0
98;GROW;0
98;SIZE;2416
98;REMOVE_OBJ;0
98;CSTR_CAP;1208
98;ENSURE_CAP;1163
98;ITERATOR;795
98;EMPTY;859
99;ADD_OBJ;6148
99;SET_INDEXED;6148
99;CLEAR;0
99;GROW;330
99;SIZE;9682
99;SUBLIST;1163
99;REMOVE_OBJ;0
99;CSTR_CAP;1208
99;ENSURE_CAP;6148
99;ITERATOR;795
100;ADD_OBJ;1163
100;SET_INDEXED;0
100;CLEAR;0
100;GROW;1144
100;SIZE;1208
100;REMOVE_OBJ;0
100;ENSURE_CAP;1163
100;ITERATOR;795
100;CSTR_STD;1208
101;ADD_OBJ;64
101;SET_INDEXED;0
101;CLEAR;0
101;GROW;0
101;SIZE;2416
101;REMOVE_OBJ;0
101;CSTR_CAP;1208
101;ENSURE_CAP;64
101;ITERATOR;859
102;ADD_OBJ;1163
102;SET_INDEXED;0
102;CLEAR;0
102;GROW;0
102;SIZE;2798
102;TO_ARRAY;795
102;REMOVE_OBJ;0
102;CSTR_CAP;1208
102;ENSURE_CAP;1163
102;ITERATOR;795
103;ADD_OBJ;813
103;SET_INDEXED;0
103;CLEAR;0
103;GROW;805
103;GET_INDEXED;2016
103;SIZE;760
103;CSTR_COLL;772
103;REMOVE_OBJ;0
103;ENSURE_CAP;813
104;ADD_OBJ;0
104;SET_INDEXED;0
104;CLEAR;0
104;GROW;780
104;ADD_ALL;795
104;GET_INDEXED;1450
104;SIZE;760
104;REMOVE_OBJ;0
104;ENSURE_CAP;795
104;CSTR_STD;772
105;ADD_OBJ;442
105;SET_INDEXED;0
105;CLEAR;0
105;GROW;428
105;SIZE;423
105;REMOVE_OBJ;0
105;ENSURE_CAP;442
105;ITERATOR;423
105;CSTR_STD;423
106;ADD_OBJ;5
106;SET_INDEXED;0
106;CLEAR;0
106;GROW;5
106;SIZE;5
106;REMOVE_OBJ;0
106;ENSURE_CAP;5
106;CSTR_STD;5
107;ADD_OBJ;0
107;SET_INDEXED;0
107;CLEAR;0
107;GROW;18862
107;ADD_ALL;21455
107;SIZE;51457
107;TO_ARRAY;16942
107;REMOVE_OBJ;0
107;ENSURE_CAP;21455
107;ITERATOR;17099
107;CSTR_STD;17515
108;ADD_OBJ;1824
108;REMOVE_INDEXED;1135
108;SET_INDEXED;1135
108;CLEAR;439
108;GROW;1666
108;GET_INDEXED;2839
108;SIZE;6009
108;REMOVE_OBJ;0
108;ENSURE_CAP;1824
108;ITERATOR;439
108;CSTR_STD;1524
108;EMPTY;4761
109;ADD_OBJ;0
109;SET_INDEXED;0
109;CLEAR;0
109;GROW;0
109;SIZE;932
109;REMOVE_OBJ;0
109;CSTR_CAP;466
110;ADD_OBJ;276
110;SET_INDEXED;0
110;CLEAR;0
110;GROW;144
110;SIZE;117
110;REMOVE_OBJ;0
110;ENSURE_CAP;276
110;CSTR_STD;117
111;ADD_OBJ;4381
111;SET_INDEXED;0
111;CLEAR;0
111;GROW;73
111;GET_INDEXED;9561
111;SIZE;18961
111;REMOVE_OBJ;0
111;CSTR_CAP;2475
111;ENSURE_CAP;4381
111;ITERATOR;991
112;ADD_OBJ;95
112;SET_INDEXED;0
112;CLEAR;0
112;GROW;0
112;GET_INDEXED;195
112;SIZE;471
112;REMOVE_OBJ;0
112;CSTR_CAP;44
112;ENSURE_CAP;95
113;ADD_OBJ;11727
113;SET_INDEXED;0
113;CLEAR;0
113;GROW;2994
113;GET_INDEXED;11727
113;SIZE;15787
113;REMOVE_OBJ;0
113;ENSURE_CAP;11727
113;CSTR_STD;1015
114;ADD_OBJ;35340
114;SET_INDEXED;0
114;SORT;407
114;CLEAR;0
114;GROW;0
114;GET_INDEXED;9327
114;SIZE;5627
114;REMOVE_OBJ;0
114;CSTR_CAP;2406
114;ENSURE_CAP;35340
115;ADD_OBJ;25952
115;SET_INDEXED;0
115;CLEAR;0
115;GROW;0
115;SIZE;28765
115;CONTAINS;8685
115;REMOVE_OBJ;0
115;CSTR_CAP;2406
115;ENSURE_CAP;25952
115;INDEX_OF;44432
116;ADD_OBJ;44
116;SET_INDEXED;0
116;CLEAR;0
116;GROW;29
116;GET_INDEXED;26
116;SIZE;26
116;REMOVE_OBJ;0
116;ENSURE_CAP;44
