Tracker;Operation on;Type;Occurrences
3;SET_INDEXED;org.graalvm.compiler.java.GraphBuilderPhase;22
5;ADD_OBJ;org.graalvm.compiler.core.common.FieldsScanner$FieldInfo;723
5;GET_INDEXED;org.graalvm.compiler.core.common.FieldsScanner$FieldInfo;23
6;ADD_OBJ;org.graalvm.compiler.graph.NodeClass$InputInfo;416
6;GET_INDEXED;org.graalvm.compiler.graph.NodeClass$InputInfo;832
7;ADD_OBJ;org.graalvm.compiler.graph.NodeClass$EdgeInfo;116
8;ADD_OBJ;org.graalvm.collections.list.statistics.NoObject;878007
8;SET_INDEXED;org.graalvm.compiler.nodes.memory.WriteNode;583
8;SET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;727
8;SET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubStartNode;9
8;SET_INDEXED;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;109
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLockNode;1
8;SET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;3167
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;79
8;SET_INDEXED;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;137
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRStartNode;22
8;SET_INDEXED;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;103
8;SET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode;158
8;SET_INDEXED;org.graalvm.compiler.nodes.java.TypeSwitchNode;943
8;SET_INDEXED;org.graalvm.compiler.nodes.StartNode;39201
8;SET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;5175
8;SET_INDEXED;org.graalvm.compiler.nodes.MergeNode;10125
8;SET_INDEXED;org.graalvm.compiler.nodes.IfNode;14510
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;21
8;SET_INDEXED;org.graalvm.compiler.nodes.FrameState;39218
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.JavaReadNode;89
8;SET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;233
8;SET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;38662
8;SET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;39103
8;SET_INDEXED;org.graalvm.compiler.nodes.GuardNode;861
8;SET_INDEXED;org.graalvm.collections.list.statistics.NoObject;7469
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;1
8;SET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;11
8;SET_INDEXED;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;1113
8;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;1052
8;SET_INDEXED;org.graalvm.compiler.nodes.java.ExceptionObjectNode;410
8;SET_INDEXED;org.graalvm.compiler.nodes.PiNode;14224
8;SET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;27845
8;SET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;25376
8;SET_INDEXED;org.graalvm.compiler.nodes.BeginNode;15509
8;SET_INDEXED;org.graalvm.compiler.nodes.memory.ReadNode;916
8;SET_INDEXED;org.graalvm.compiler.nodes.DynamicPiNode;3
8;SET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualArrayNode;72
8;SET_INDEXED;org.graalvm.compiler.nodes.KillingBeginNode;410
8;SET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;1145
8;SET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;392
8;SET_INDEXED;org.graalvm.compiler.nodes.EntryMarkerNode;53
8;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;1054
8;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorEnterNode;1052
8;SET_INDEXED;org.graalvm.compiler.nodes.InvokeWithExceptionNode;404
8;SET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;5166
8;GET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;1593
8;GET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubStartNode;78
8;GET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;2161
8;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRStartNode;352
8;GET_INDEXED;org.graalvm.compiler.nodes.StartNode;14762
8;GET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;33941
8;GET_INDEXED;org.graalvm.compiler.nodes.MergeNode;10556
8;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;21
8;GET_INDEXED;org.graalvm.compiler.nodes.FrameState;16703
8;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;233
8;GET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;48074
8;GET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;118
8;GET_INDEXED;org.graalvm.collections.list.statistics.NoObject;214331
8;GET_INDEXED;org.graalvm.compiler.nodes.GuardNode;7103
8;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;1
8;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;7
8;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;25
8;GET_INDEXED;org.graalvm.compiler.nodes.java.ExceptionObjectNode;368
8;GET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;31630
8;GET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;747
8;GET_INDEXED;org.graalvm.compiler.nodes.BeginNode;20119
8;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualArrayNode;72
8;GET_INDEXED;org.graalvm.compiler.nodes.KillingBeginNode;495
8;GET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;111
8;GET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;228
8;GET_INDEXED;org.graalvm.compiler.nodes.EntryMarkerNode;247
8;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;107
8;GET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;7243
9;ADD_OBJ;org.graalvm.collections.list.statistics.NoObject;878007
9;SET_INDEXED;org.graalvm.compiler.nodes.memory.WriteNode;15643
9;SET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;3853
9;SET_INDEXED;org.graalvm.compiler.hotspot.nodes.StubStartNode;9
9;SET_INDEXED;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;356
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLockNode;1
9;SET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;27001
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;344
9;SET_INDEXED;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;876
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRStartNode;22
9;SET_INDEXED;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;204
9;SET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode;327
9;SET_INDEXED;org.graalvm.compiler.nodes.java.TypeSwitchNode;1737
9;SET_INDEXED;org.graalvm.compiler.nodes.StartNode;39201
9;SET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;8819
9;SET_INDEXED;org.graalvm.compiler.nodes.MergeNode;39703
9;SET_INDEXED;org.graalvm.compiler.nodes.IfNode;86716
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;110
9;SET_INDEXED;org.graalvm.compiler.nodes.FrameState;233136
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.JavaReadNode;243
9;SET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;813
9;SET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;79466
9;SET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;84701
9;SET_INDEXED;org.graalvm.compiler.nodes.GuardNode;27912
9;SET_INDEXED;org.graalvm.collections.list.statistics.NoObject;7469
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;1
9;SET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;31
9;SET_INDEXED;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;1756
9;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;1244
9;SET_INDEXED;org.graalvm.compiler.nodes.java.ExceptionObjectNode;766
9;SET_INDEXED;org.graalvm.compiler.nodes.PiNode;76232
9;SET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;78703
9;SET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;124951
9;SET_INDEXED;org.graalvm.compiler.nodes.BeginNode;201877
9;SET_INDEXED;org.graalvm.compiler.nodes.memory.ReadNode;55858
9;SET_INDEXED;org.graalvm.compiler.nodes.DynamicPiNode;3
9;SET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualArrayNode;106
9;SET_INDEXED;org.graalvm.compiler.nodes.KillingBeginNode;832
9;SET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;1867
9;SET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;3647
9;SET_INDEXED;org.graalvm.compiler.nodes.EntryMarkerNode;53
9;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;1433
9;SET_INDEXED;org.graalvm.compiler.nodes.java.MonitorEnterNode;1259
9;SET_INDEXED;org.graalvm.compiler.nodes.InvokeWithExceptionNode;716
9;SET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;19356
9;GET_INDEXED;org.graalvm.compiler.nodes.memory.WriteNode;15060
9;GET_INDEXED;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;2947
9;GET_INDEXED;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;247
9;GET_INDEXED;org.graalvm.compiler.nodes.DeoptimizeNode;24097
9;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaWriteNode;265
9;GET_INDEXED;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;739
9;GET_INDEXED;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;101
9;GET_INDEXED;org.graalvm.compiler.nodes.PiArrayNode;169
9;GET_INDEXED;org.graalvm.compiler.nodes.java.TypeSwitchNode;794
9;GET_INDEXED;org.graalvm.compiler.nodes.LoopBeginNode;2748
9;GET_INDEXED;org.graalvm.compiler.nodes.MergeNode;26309
9;GET_INDEXED;org.graalvm.compiler.nodes.IfNode;72206
9;GET_INDEXED;org.graalvm.compiler.nodes.extended.OSRLocalNode;89
9;GET_INDEXED;org.graalvm.compiler.nodes.FrameState;189776
9;GET_INDEXED;org.graalvm.compiler.nodes.extended.JavaReadNode;154
9;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;580
9;GET_INDEXED;org.graalvm.compiler.nodes.ParameterNode;40419
9;GET_INDEXED;org.graalvm.compiler.nodes.ReturnNode;45598
9;GET_INDEXED;org.graalvm.collections.list.statistics.NoObject;283010
9;GET_INDEXED;org.graalvm.compiler.nodes.GuardNode;26414
9;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;19
9;GET_INDEXED;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;643
9;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorIdNode;192
9;GET_INDEXED;org.graalvm.compiler.nodes.java.ExceptionObjectNode;312
9;GET_INDEXED;org.graalvm.compiler.nodes.PiNode;62008
9;GET_INDEXED;org.graalvm.compiler.nodes.java.MethodCallTargetNode;53114
9;GET_INDEXED;org.graalvm.compiler.nodes.FixedGuardNode;99608
9;GET_INDEXED;org.graalvm.compiler.nodes.BeginNode;177969
9;GET_INDEXED;org.graalvm.compiler.nodes.memory.ReadNode;54942
9;GET_INDEXED;org.graalvm.compiler.nodes.virtual.VirtualArrayNode;34
9;GET_INDEXED;org.graalvm.compiler.nodes.KillingBeginNode;403
9;GET_INDEXED;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;725
9;GET_INDEXED;org.graalvm.compiler.nodes.ShortCircuitOrNode;3411
9;GET_INDEXED;org.graalvm.compiler.nodes.EntryMarkerNode;31
9;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorExitNode;380
9;GET_INDEXED;org.graalvm.compiler.nodes.java.MonitorEnterNode;207
9;GET_INDEXED;org.graalvm.compiler.nodes.InvokeWithExceptionNode;312
9;GET_INDEXED;org.graalvm.compiler.nodes.LoopExitNode;13635
10;ADD_OBJ;jdk.vm.ci.hotspot.HotSpotResolvedJavaMethodImpl;29482
11;ADD_OBJ;org.graalvm.compiler.debug.TimerKeyImpl$FlatTimer;103
11;ADD_OBJ;org.graalvm.compiler.debug.TimerKeyImpl;103
14;ADD_OBJ;org.graalvm.compiler.code.DataSection$SerializableData;99
14;ADD_OBJ;org.graalvm.compiler.hotspot.HotSpotDataBuilder$1;647
15;ADD_OBJ;jdk.vm.ci.code.site.Infopoint;8141
15;ADD_OBJ;jdk.vm.ci.code.site.Call;12526
16;ADD_OBJ;org.graalvm.compiler.code.SourceMapping;35
17;ADD_OBJ;jdk.vm.ci.code.site.DataPatch;10132
18;ADD_OBJ;jdk.vm.ci.code.site.ExceptionHandler;91
19;ADD_OBJ;jdk.vm.ci.code.site.Mark;9892
20;ADD_OBJ;org.graalvm.compiler.lir.alloc.SaveCalleeSaveRegisters;910
20;ADD_OBJ;org.graalvm.compiler.lir.stackslotalloc.LSStackSlotAllocator;910
20;ADD_OBJ;org.graalvm.compiler.lir.dfa.MarkBasePointersPhase;910
20;ADD_OBJ;org.graalvm.compiler.lir.alloc.lsra.LinearScanPhase;910
20;ADD_OBJ;org.graalvm.compiler.lir.EdgeMoveOptimizer;910
20;ADD_OBJ;org.graalvm.compiler.lir.ControlFlowOptimizer;910
20;ADD_OBJ;org.graalvm.compiler.lir.dfa.LocationMarkerPhase;910
20;ADD_OBJ;org.graalvm.compiler.lir.NullCheckOptimizer;910
20;ADD_OBJ;org.graalvm.compiler.lir.constopt.ConstantLoadOptimization;910
20;ADD_OBJ;org.graalvm.compiler.lir.RedundantMoveElimination;910
20;ADD_OBJ;org.graalvm.compiler.lir.amd64.phases.StackMoveOptimizationPhase;910
22;ADD_OBJ;org.graalvm.compiler.java.BciBlockMapping$BciBlock;331201
22;ADD_OBJ;org.graalvm.compiler.java.BciBlockMapping$ExceptionDispatchBlock;26386
22;GET_INDEXED;org.graalvm.compiler.java.BciBlockMapping$BciBlock;178920
22;GET_INDEXED;org.graalvm.compiler.java.BciBlockMapping$ExceptionDispatchBlock;542
23;ADD_OBJ;org.graalvm.compiler.nodes.cfg.HIRLoop;21588
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.NarrowNode;5185
24;ADD_OBJ;org.graalvm.compiler.nodes.java.NewArrayNode;1797
24;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64RoundNode;8
24;ADD_OBJ;org.graalvm.compiler.nodes.PiArrayNode;327
24;ADD_OBJ;org.graalvm.compiler.nodes.java.TypeSwitchNode;4348
24;ADD_OBJ;org.graalvm.compiler.nodes.StartNode;8217
24;ADD_OBJ;org.graalvm.compiler.nodes.PiNode$Placeholder;28
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.OrNode;2496
24;ADD_OBJ;org.graalvm.compiler.nodes.java.LoadFieldNode;58614
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.address.OffsetAddressNode;153366
24;ADD_OBJ;org.graalvm.compiler.hotspot.word.PointerCastNode;742
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerLessThanNode;39733
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.LoadHubNode;20582
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.MemoryAnchorNode;3353
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.AndNode;6146
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.RawStoreNode;7
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotCompressionNode;79886
24;ADD_OBJ;org.graalvm.compiler.nodes.virtual.VirtualBoxingNode;49
24;ADD_OBJ;org.graalvm.compiler.replacements.nodes.BitCountNode;22
24;ADD_OBJ;org.graalvm.compiler.nodes.InvokeNode;30289
24;ADD_OBJ;org.graalvm.compiler.nodes.java.AtomicReadAndAddNode;20
24;ADD_OBJ;org.graalvm.compiler.replacements.nodes.BinaryMathIntrinsicNode;12
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.RawLoadNode;36
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatLessThanNode;745
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.JumpToExceptionHandlerInCallerNode;7
24;ADD_OBJ;org.graalvm.compiler.nodes.BeginNode;333604
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.ReadNode;43686
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.GenericArrayCopyCallNode;2
24;ADD_OBJ;org.graalvm.compiler.nodes.java.FinalFieldBarrierNode;669
24;ADD_OBJ;org.graalvm.compiler.nodes.java.LoadIndexedNode;7927
24;ADD_OBJ;org.graalvm.compiler.nodes.LoopExitNode;39095
24;ADD_OBJ;org.graalvm.compiler.nodes.DynamicDeoptimizeNode;9267
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IsNullNode;102800
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatConvertNode;1007
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.ClassGetHubNode;16
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.XorNode;1678
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.UnsignedRightShiftNode;7226
24;ADD_OBJ;org.graalvm.compiler.nodes.java.LogicCompareAndSwapNode;2378
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRStartNode;152
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.EndLockScopeNode;768
24;ADD_OBJ;org.graalvm.compiler.nodes.java.InstanceOfDynamicNode;799
24;ADD_OBJ;org.graalvm.compiler.nodes.LoopEndNode;13018
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.ReinterpretNode;119
24;ADD_OBJ;org.graalvm.compiler.core.amd64.AMD64AddressNode;41011
24;ADD_OBJ;org.graalvm.compiler.nodes.FrameState;183296
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.RightShiftNode;855
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.HotSpotIndirectCallTargetNode;2165
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.IdentityHashCodeNode;99
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.ValueAnchorNode;7283
24;ADD_OBJ;org.graalvm.compiler.nodes.GuardNode;72340
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.AddNode;51711
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.FloatingReadNode;135483
24;ADD_OBJ;org.graalvm.compiler.nodes.java.DynamicNewArrayNode;30
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.SubNode;7324
24;ADD_OBJ;org.graalvm.compiler.nodes.ConstantNode;114957
24;ADD_OBJ;org.graalvm.compiler.replacements.nodes.ArrayEqualsNode;2577
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.ObjectCloneNode;18
24;ADD_OBJ;org.graalvm.compiler.nodes.java.ExceptionObjectNode;690
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.SerialWriteBarrier;1525
24;ADD_OBJ;org.graalvm.compiler.nodes.virtual.CommitAllocationNode;4886
24;ADD_OBJ;org.graalvm.compiler.nodes.KillingBeginNode;1236
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.NormalizeCompareNode;887
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyCallNode;786
24;ADD_OBJ;org.graalvm.compiler.nodes.ShortCircuitOrNode;6258
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.LoadMethodNode;30
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MonitorExitNode;1626
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyWithSlowPathNode;39
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.MulNode;3974
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.UnboxNode;252
24;ADD_OBJ;org.graalvm.compiler.nodes.java.ValueCompareAndSwapNode;700
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.NotNode;91
24;ADD_OBJ;org.graalvm.compiler.nodes.java.NewInstanceNode;1755
24;ADD_OBJ;org.graalvm.compiler.nodes.DeoptimizeNode;33985
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.CurrentJavaThreadNode;37
24;ADD_OBJ;org.graalvm.compiler.nodes.java.RawMonitorEnterNode;819
24;ADD_OBJ;org.graalvm.compiler.replacements.nodes.BitScanForwardNode;57
24;ADD_OBJ;org.graalvm.compiler.nodes.java.UnsafeCompareAndSwapNode;400
24;ADD_OBJ;org.graalvm.compiler.nodes.LoopBeginNode;10090
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.StateSplitProxyNode;1282
24;ADD_OBJ;org.graalvm.compiler.nodes.java.ArrayLengthNode;4278
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.FastAcquireBiasedLockNode;350
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRLocalNode;788
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.SignedRemNode;316
24;ADD_OBJ;org.graalvm.compiler.nodes.PiArrayNode$Placeholder;18
24;ADD_OBJ;org.graalvm.compiler.nodes.java.StoreIndexedNode;2724
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.LeftShiftNode;21696
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.JavaReadNode;249
24;ADD_OBJ;org.graalvm.compiler.nodes.virtual.VirtualInstanceNode;6186
24;ADD_OBJ;org.graalvm.compiler.nodes.ParameterNode;17418
24;ADD_OBJ;org.graalvm.compiler.nodes.ReturnNode;17262
24;ADD_OBJ;org.graalvm.compiler.nodes.PrefetchAllocateNode;3686
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerBelowNode;23194
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.GetClassNode;18
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRMonitorEnterNode;9
24;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64StringIndexOfNode;8
24;ADD_OBJ;org.graalvm.compiler.nodes.EndNode;189566
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.ComputeObjectAddressNode;27
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.IntegerTestNode;5176
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.IntegerSwitchNode;2030
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.SignExtendNode;5650
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MonitorIdNode;1811
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.PatchReturnAddressNode;7
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.BytecodeExceptionNode;24
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.StoreHubNode;46
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MethodCallTargetNode;9391
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.BeginLockScopeNode;353
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.GetObjectAddressNode;616
24;ADD_OBJ;org.graalvm.compiler.nodes.SafepointNode;2631
24;ADD_OBJ;org.graalvm.compiler.nodes.java.MonitorEnterNode;567
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.ConditionalNode;4282
24;ADD_OBJ;org.graalvm.compiler.nodes.memory.WriteNode;50934
24;ADD_OBJ;org.graalvm.compiler.replacements.amd64.AMD64FloatConvertNode;438
24;ADD_OBJ;org.graalvm.compiler.virtual.nodes.MaterializedObjectState;3252
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.StubStartNode;54
24;ADD_OBJ;org.graalvm.compiler.word.WordCastNode;6509
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.OSRLockNode;6
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.FixedValueAnchorNode;2797
24;ADD_OBJ;org.graalvm.compiler.nodes.extended.JavaWriteNode;377
24;ADD_OBJ;org.graalvm.compiler.nodes.calc.FloatDivNode;74
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.AcquiredCASLockNode;350
24;ADD_OBJ;org.graalvm.compiler.hotspot.replacements.arraycopy.ArrayCopyNode;502
24;ADD_OBJ;org.graalvm.compiler.nodes.MergeNode;56688
24;ADD_OBJ;org.graalvm.compiler.hotspot.nodes.CurrentLockNode;384
