Tracker;Operation;Occurrences
117;ENSURE_CAP;668
117;CSTR_CAP;314
117;CONTAINS;18
118;ADD_OBJ;577
118;SET_INDEXED;0
118;CLEAR;0
118;GROW;189
118;SIZE;249
118;REMOVE_OBJ;0
118;ENSURE_CAP;577
118;CSTR_STD;95
118;EMPTY;95
119;ADD_OBJ;143
119;SET_INDEXED;0
119;CLEAR;0
119;GROW;130
119;GET_INDEXED;897
119;SIZE;3283
119;INDEX_OF;1040
119;REMOVE_OBJ;0
119;ENSURE_CAP;143
119;ITERATOR;405
119;CSTR_STD;135
119;EMPTY;135
120;ADD_OBJ;143
120;SET_INDEXED;0
120;CLEAR;0
120;GROW;130
120;SIZE;135
120;REMOVE_OBJ;0
120;ENSURE_CAP;143
120;CSTR_STD;135
121;ADD_OBJ;40
121;SET_INDEXED;0
121;CLEAR;0
121;GROW;0
121;GET_INDEXED;115
121;SIZE;469
121;REMOVE_OBJ;0
121;ENSURE_CAP;40
121;CSTR_CAP;22
122;ADD_OBJ;1
122;SET_INDEXED;0
122;CLEAR;0
122;GROW;0
122;SIZE;1
122;REMOVE_OBJ;0
122;ENSURE_CAP;1
122;ITERATOR;1
122;CSTR_CAP;1
123;ADD_OBJ;12
123;SET_INDEXED;0
123;CLEAR;11
123;GROW;11
123;SIZE;22
123;REMOVE_OBJ;0
123;ENSURE_CAP;12
123;CSTR_STD;11
124;ADD_OBJ;12
124;SET_INDEXED;0
124;CLEAR;11
124;GROW;11
124;SIZE;11
124;REMOVE_OBJ;0
124;ENSURE_CAP;12
124;CSTR_STD;11
125;ADD_OBJ;5
125;SET_INDEXED;0
125;CLEAR;0
125;GROW;5
125;GET_INDEXED;5
125;SIZE;5
125;REMOVE_OBJ;0
125;ENSURE_CAP;5
125;CSTR_STD;5
126;ADD_OBJ;4
126;SET_INDEXED;0
126;CLEAR;0
126;GROW;4
126;SIZE;4
126;REMOVE_OBJ;0
126;ENSURE_CAP;4
126;ITERATOR;3
126;CSTR_STD;4
127;ADD_OBJ;2
127;SET_INDEXED;0
127;CLEAR;0
127;GROW;2
127;SIZE;2
127;REMOVE_OBJ;0
127;ENSURE_CAP;2
127;ITERATOR;2
127;CSTR_STD;2
128;ADD_OBJ;0
128;SET_INDEXED;0
128;SORT;1
128;CLEAR;0
128;GROW;0
128;SIZE;2
128;CSTR_COLL;1
128;REMOVE_OBJ;0
128;ITERATOR;1
